Geração;Fitness;
27;33826,12852183779;
28;33826,12852183779;
29;33826,12852183779;
30;33826,12852183779;
31;33826,12852183779;
32;33826,12852183779;
33;33826,12852183779;
34;33826,12852183779;
35;33826,12852183779;
36;33826,12852183779;
37;33826,12852183779;
38;33826,12852183779;
39;33826,12852183779;
40;33826,12852183779;
41;33826,12852183779;
42;33826,12852183779;
43;33826,12852183779;
44;33826,12852183779;
45;33826,12852183779;
46;33826,12852183779;
47;33826,12852183779;
48;33826,12852183779;
49;33826,12852183779;
50;33826,12852183779;
51;33826,12852183779;
52;33826,12852183779;
53;33826,12852183779;
54;33826,12852183779;
55;33826,12852183779;
56;33826,12852183779;
57;33826,12852183779;
58;33826,12852183779;
59;33826,12852183779;
60;33826,12852183779;
61;33826,12852183779;
62;33826,12852183779;
63;33826,12852183779;
64;33826,12852183779;
65;33826,12852183779;
66;33826,12852183779;
67;33826,12852183779;
68;33826,12852183779;
69;33826,12852183779;
70;33826,12852183779;
71;33826,12852183779;
72;33826,12852183779;
73;33826,12852183779;
74;33826,12852183779;
75;33826,12852183779;
76;33826,12852183779;
77;33600,56145847071;
78;33600,56145847071;
79;33600,56145847071;
80;33600,56145847071;
81;33600,56145847071;
82;33600,56145847071;
83;33600,56145847071;
84;33600,56145847071;
85;33600,56145847071;
86;33600,56145847071;
87;33600,56145847071;
88;33600,56145847071;
89;33600,56145847071;
90;33600,56145847071;
91;33600,56145847071;
92;33600,56145847071;
93;33600,56145847071;
94;33600,56145847071;
95;33600,56145847071;
96;33600,56145847071;
97;33600,56145847071;
98;33600,56145847071;
99;33600,56145847071;
0;39236,88489845504;
0;34131,17353891491;
1;34131,17353891491;
2;34131,17353891491;
3;33750,22753627401;
4;33750,22753627401;
5;33750,22753627401;
6;33750,22753627401;
7;33750,22753627401;
8;33750,22753627401;
9;33750,22753627401;
10;33750,22753627401;
11;33750,22753627401;
12;33750,22753627401;
13;33750,22753627401;
14;33750,22753627401;
15;33750,22753627401;
16;33732,829710922146;
17;33732,829710922146;
18;33732,829710922146;
19;33732,829710922146;
20;33732,829710922146;
21;33732,829710922146;
22;33732,829710922146;
23;33732,829710922146;
24;33732,829710922146;
25;33732,829710922146;
26;33732,829710922146;
27;33659,38072289019;
28;33659,38072289019;
29;33659,38072289019;
30;33659,38072289019;
31;33659,38072289019;
32;33659,38072289019;
33;33659,38072289019;
34;33659,38072289019;
35;33659,38072289019;
36;33659,38072289019;
37;33659,38072289019;
38;33659,38072289019;
39;33659,38072289019;
40;33659,38072289019;
41;33659,38072289019;
42;33659,38072289019;
43;33659,38072289019;
44;33659,38072289019;
45;33659,38072289019;
46;33659,38072289019;
47;33659,38072289019;
48;33659,38072289019;
49;33659,38072289019;
50;33659,38072289019;
51;33659,38072289019;
52;33659,38072289019;
53;33659,38072289019;
54;33659,38072289019;
55;33659,38072289019;
56;33659,38072289019;
57;33659,38072289019;
58;33659,38072289019;
59;33659,38072289019;
60;33659,38072289019;
61;33659,38072289019;
62;33659,38072289019;
63;33659,38072289019;
64;33659,38072289019;
65;33659,38072289019;
66;33659,38072289019;
67;33659,38072289019;
68;33659,38072289019;
69;33659,38072289019;
70;33659,38072289019;
71;33659,38072289019;
72;33659,38072289019;
73;33659,38072289019;
74;33659,38072289019;
75;33659,38072289019;
76;33659,38072289019;
77;33659,38072289019;
78;33659,38072289019;
79;33659,38072289019;
80;33659,38072289019;
81;33659,38072289019;
82;33659,38072289019;
83;33659,38072289019;
84;33659,38072289019;
85;33659,38072289019;
86;33659,38072289019;
87;33659,38072289019;
88;33659,38072289019;
89;33659,38072289019;
90;33659,38072289019;
91;33659,38072289019;
92;33659,38072289019;
93;33659,38072289019;
94;33659,38072289019;
95;33659,38072289019;
96;33659,38072289019;
97;33659,38072289019;
98;33659,38072289019;
99;33659,38072289019;
0;39236,884898455035;
0;34266,40792437253;
1;33755,352041590144;
2;33755,352041590144;
3;33755,352041590144;
4;33732,82971092215;
5;33732,82971092215;
6;33732,82971092215;
7;33732,82971092215;
8;33732,82971092215;
9;33732,82971092215;
10;33732,82971092215;
11;33732,82971092215;
12;33732,82971092215;
13;33732,82971092215;
14;33732,82971092215;
15;33732,82971092215;
16;33732,82971092215;
17;33732,82971092215;
18;33732,829710922146;
19;33732,829710922146;
20;33732,829710922146;
21;33732,829710922146;
22;33732,829710922146;
23;33732,829710922146;
24;33732,829710922146;
25;33732,829710922146;
26;33732,829710922146;
27;33732,829710922146;
28;33732,829710922146;
29;33732,829710922146;
30;33732,829710922146;
31;33732,829710922146;
32;33732,829710922146;
33;33732,829710922146;
34;33732,829710922146;
35;33732,829710922146;
36;33732,829710922146;
37;33716,60043103708;
38;33716,60043103708;
39;33627,81277324063;
40;33627,81277324063;
41;33627,81277324063;
42;33627,81277324063;
43;33627,81277324063;
44;33627,81277324063;
45;33627,81277324063;
46;33627,81277324063;
47;33627,81277324063;
48;33627,81277324063;
49;33627,81277324063;
50;33627,81277324063;
51;33627,81277324063;
52;33627,81277324063;
53;33627,81277324063;
54;33627,81277324063;
55;33627,81277324063;
56;33627,81277324063;
57;33627,81277324063;
58;33627,81277324063;
59;33627,81277324063;
60;33627,81277324063;
61;33627,81277324063;
62;33627,81277324063;
63;33627,81277324063;
64;33627,81277324063;
65;33627,81277324063;
66;33627,81277324063;
67;33627,81277324063;
68;33627,81277324063;
69;33627,81277324063;
70;33627,81277324063;
71;33627,81277324063;
72;33627,81277324063;
73;33627,81277324063;
74;33627,81277324063;
75;33627,81277324063;
76;33627,81277324063;
77;33627,81277324063;
78;33627,81277324063;
79;33627,81277324063;
80;33627,81277324063;
81;33627,81277324063;
82;33627,81277324063;
83;33627,81277324063;
84;33627,81277324063;
85;33627,81277324063;
86;33627,81277324063;
87;33627,81277324063;
88;33627,81277324063;
89;33627,81277324063;
90;33627,81277324063;
91;33627,81277324063;
92;33627,81277324063;
93;33627,81277324063;
94;33600,56145847071;
95;33600,56145847071;
96;33600,56145847071;
97;33600,56145847071;
98;33600,56145847071;
99;33600,56145847071;
0;39236,884898455035;
0;34488,45313395607;
1;34174,48638109649;
2;34174,48638109649;
3;34174,48638109649;
4;34174,48638109649;
5;33632,12940812027;
6;33632,12940812027;
7;33632,12940812027;
8;33632,12940812027;
9;33632,12940812027;
10;33632,12940812027;
11;33632,12940812027;
12;33632,12940812027;
13;33632,12940812027;
14;33632,12940812027;
15;33632,12940812027;
16;33632,12940812027;
0;39236,88489845504;
0;33956,596246330126;
1;33956,596246330126;
2;33956,596246330126;
3;33956,596246330126;
4;33956,596246330126;
5;33632,12940812027;
6;33632,12940812027;
7;33632,12940812027;
8;33632,12940812027;
9;33632,12940812027;
10;33632,12940812027;
11;33632,12940812027;
12;33632,12940812027;
13;33632,12940812027;
14;33632,12940812027;
15;33632,12940812027;
16;33632,12940812027;
17;33632,12940812027;
18;33632,12940812027;
19;33632,12940812027;
20;33632,12940812027;
21;33632,12940812027;
22;33632,12940812027;
23;33632,12940812027;
24;33632,12940812027;
25;33632,12940812027;
26;33632,12940812027;
27;33632,12940812027;
28;33632,12940812025;
29;33632,12940812025;
30;33632,12940812025;
31;33632,12940812025;
32;33632,12940812025;
33;33632,12940812025;
34;33632,12940812025;
35;33632,12940812025;
36;33632,12940812025;
37;33632,12940812025;
38;33632,12940812025;
39;33632,12940812025;
40;33632,12940812025;
41;33632,12940812025;
42;33632,12940812025;
43;33632,12940812025;
44;33632,12940812025;
45;33632,12940812025;
46;33632,12940812025;
47;33632,12940812025;
48;33632,12940812025;
49;33632,12940812025;
50;33632,12940812025;
51;33632,12940812025;
52;33632,12940812025;
53;33632,12940812025;
54;33632,12940812025;
55;33632,12940812025;
56;33632,12940812025;
57;33632,12940812025;
58;33632,12940812025;
59;33632,12940812025;
60;33600,561458470715;
61;33600,561458470715;
62;33600,561458470715;
63;33600,561458470715;
64;33600,561458470715;
65;33600,561458470715;
66;33600,561458470715;
67;33600,561458470715;
68;33600,561458470715;
69;33600,561458470715;
70;33600,561458470715;
71;33600,561458470715;
72;33600,561458470715;
73;33600,561458470715;
74;33600,561458470715;
75;33600,561458470715;
76;33600,561458470715;
77;33600,561458470715;
78;33600,561458470715;
79;33600,561458470715;
80;33600,561458470715;
81;33600,561458470715;
82;33600,561458470715;
83;33600,561458470715;
84;33600,561458470715;
85;33600,561458470715;
86;33600,561458470715;
87;33600,561458470715;
88;33600,561458470715;
89;33600,561458470715;
90;33600,561458470715;
91;33600,561458470715;
92;33600,561458470715;
93;33600,561458470715;
94;33600,561458470715;
95;33600,561458470715;
96;33600,561458470715;
97;33600,561458470715;
98;33600,561458470715;
99;33600,561458470715;
0;39236,88489845504;
0;34288,753533204996;
1;34288,753533204996;
2;34288,753533204996;
3;34288,753533204996;
4;34288,753533204996;
5;34195,76840565941;
6;34051,76420024576;
7;34051,76420024576;
8;34051,76420024576;
9;34051,76420024576;
10;34051,76420024576;
11;34051,76420024576;
12;34051,76420024576;
13;34051,76420024576;
14;34051,76420024576;
15;34051,76420024576;
16;34051,76420024576;
17;34051,76420024576;
18;34051,76420024576;
19;34051,76420024576;
20;34034,213623037846;
21;33956,596246330126;
22;33956,596246330126;
23;33915,18216144402;
24;33523,708507435585;
25;33523,708507435585;
26;33523,708507435585;
27;33523,708507435585;
28;33523,708507435585;
29;33523,708507435585;
30;33523,708507435585;
31;33523,708507435585;
32;33523,708507435585;
33;33523,708507435585;
34;33523,708507435585;
35;33523,708507435585;
36;33523,708507435585;
37;33523,708507435585;
38;33523,708507435585;
39;33523,708507435585;
40;33523,708507435585;
41;33523,708507435585;
42;33523,708507435585;
43;33523,708507435585;
44;33523,708507435585;
45;33523,708507435585;
46;33523,708507435585;
47;33523,708507435585;
48;33523,708507435585;
49;33523,708507435585;
50;33523,708507435585;
51;33523,708507435585;
52;33523,708507435585;
53;33523,708507435585;
54;33523,708507435585;
55;33523,708507435585;
56;33523,708507435585;
57;33523,708507435585;
58;33523,708507435585;
59;33523,708507435585;
60;33523,708507435585;
61;33523,708507435585;
62;33523,708507435585;
63;33523,708507435585;
64;33523,708507435585;
65;33523,708507435585;
66;33523,708507435585;
67;33523,708507435585;
68;33523,708507435585;
69;33523,708507435585;
70;33523,708507435585;
71;33523,708507435585;
72;33523,708507435585;
73;33523,708507435585;
74;33523,708507435585;
75;33523,708507435585;
76;33523,708507435585;
77;33523,708507435585;
78;33523,708507435585;
79;33523,708507435585;
80;33523,708507435585;
81;33523,708507435585;
82;33523,708507435585;
83;33523,708507435585;
84;33523,708507435585;
85;33523,708507435585;
86;33523,708507435585;
87;33523,708507435585;
88;33523,708507435585;
89;33523,708507435585;
90;33523,708507435585;
91;33523,708507435585;
92;33523,708507435585;
93;33523,708507435585;
94;33523,708507435585;
95;33523,708507435585;
96;33523,708507435585;
97;33523,708507435585;
98;33523,708507435585;
99;33523,708507435585;
